record_id,employee_id,event_id,date,due_date,status,completion_pct,score,feedback_rating,assigned_by,employee_role,employee_grade,employee_work_format,employee_preferred_language,employee_hire_date,event_type,event_format,duration_hours,mandatory,tenure_days_at_activity,attempt_number,prior_same_event_attempts,employee_prior_outcomes,employee_completion_rate_before,employee_dropped_rate_before,employee_no_show_rate_before,employee_declined_rate_before,employee_format_prior_outcomes,employee_format_completion_rate_before,employee_type_prior_outcomes,employee_type_completion_rate_before,event_prior_outcomes,event_completion_rate_before,is_first_employee_activity,days_since_previous_activity,outcome_class,completed_label
R000502,E0057,EV_002,2025-03-03,2025-04-02,completed,100,73.0,,hr,Sales Manager,Senior,hybrid,kk,2023-10-19,compliance,self_paced,2,True,501,1,0,4,0.625,0.125,0.125,0.125,0,0.5,0,0.5,0,0.5,0,91,not_training_eligible,
R000503,E0059,EV_002,2025-03-03,2025-04-02,completed,100,70.0,,hr,Sales Manager,Middle,remote,ru,2023-06-28,compliance,self_paced,2,True,614,1,0,4,0.375,0.25,0.25,0.125,0,0.5,0,0.5,0,0.5,0,4,not_training_eligible,
R000504,E0060,EV_002,2025-03-03,2025-04-02,completed,100,84.0,,hr,Product Manager,Lead,office,kk,2021-10-18,compliance,self_paced,2,True,1232,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,66,not_training_eligible,
R000505,E0061,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Data Analyst,Lead,remote,kk,2023-07-17,compliance,self_paced,2,True,595,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000506,E0062,EV_002,2025-03-03,2025-04-02,completed,100,76.0,,hr,Sales Manager,Middle,office,ru,2022-06-22,compliance,self_paced,2,True,985,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,56,not_training_eligible,
R000507,E0063,EV_002,2025-03-03,2025-04-02,completed,100,84.0,,hr,QA Engineer,Lead,office,kk,2023-08-29,compliance,self_paced,2,True,552,1,0,2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,110,not_training_eligible,
R000508,E0064,EV_002,2025-03-03,2025-04-02,completed,100,99.0,,hr,Backend Engineer,Senior,office,ru,2021-10-20,compliance,self_paced,2,True,1230,1,0,1,0.2,0.4,0.2,0.2,0,0.5,0,0.5,0,0.5,0,4,not_training_eligible,
R000509,E0065,EV_002,2025-03-03,2025-04-02,completed,100,87.0,,hr,QA Engineer,Middle,hybrid,en,2022-08-01,compliance,self_paced,2,True,945,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,0.3333333333333333,0,0.5,0,0.5,0,17,not_training_eligible,
R000510,E0066,EV_002,2025-03-03,2025-04-02,completed,100,95.0,,hr,QA Engineer,Middle,office,en,2024-05-14,compliance,self_paced,2,True,293,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,14,not_training_eligible,
R000511,E0067,EV_002,2025-03-03,2025-04-02,completed,100,76.0,,hr,Frontend Engineer,Middle,hybrid,ru,2024-10-16,compliance,self_paced,2,True,138,2,1,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,112,not_training_eligible,
R000512,E0069,EV_002,2025-03-03,2025-04-02,completed,100,93.0,,hr,Backend Engineer,Middle,hybrid,en,2023-09-20,compliance,self_paced,2,True,530,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,34,not_training_eligible,
R000513,E0070,EV_002,2025-03-03,2025-04-02,completed,100,86.0,,hr,Customer Support Specialist,Senior,hybrid,kk,2022-11-30,compliance,self_paced,2,True,824,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.5,0,0.5,0,0.5,0,55,not_training_eligible,
R000514,E0071,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Product Manager,Middle,office,kk,2022-11-14,compliance,self_paced,2,True,840,1,0,5,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.5,0,0.5,0,0.5,0,14,not_training_eligible,
R000515,E0072,EV_002,2025-03-03,2025-04-02,completed,100,85.0,,hr,QA Engineer,Middle,office,ru,2024-04-15,compliance,self_paced,2,True,322,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000516,E0073,EV_002,2025-03-03,2025-04-02,completed,100,85.0,,hr,Data Analyst,Senior,office,ru,2022-08-29,compliance,self_paced,2,True,917,1,0,5,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,1,0.3333333333333333,0,0.5,0,0.5,0,28,not_training_eligible,
R000517,E0074,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Product Manager,Middle,office,kk,2022-04-20,compliance,self_paced,2,True,1048,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000518,E0075,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Frontend Engineer,Senior,office,kk,2018-10-22,compliance,self_paced,2,True,2324,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,39,not_training_eligible,
R000519,E0079,EV_002,2025-03-03,2025-04-02,completed,100,80.0,,hr,Sales Manager,Junior,office,ru,2024-10-14,compliance,self_paced,2,True,140,2,1,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,3,not_training_eligible,
R000520,E0080,EV_002,2025-03-03,2025-04-02,completed,100,87.0,,hr,Data Analyst,Senior,hybrid,ru,2018-08-15,compliance,self_paced,2,True,2392,1,0,1,0.2,0.4,0.2,0.2,1,0.3333333333333333,0,0.5,0,0.5,0,75,not_training_eligible,
R000521,E0081,EV_002,2025-03-03,2025-04-02,completed,100,81.0,,hr,Customer Support Specialist,Middle,hybrid,kk,2023-12-29,compliance,self_paced,2,True,430,1,0,1,0.2,0.2,0.4,0.2,0,0.5,0,0.5,0,0.5,0,12,not_training_eligible,
R000522,E0085,EV_002,2025-03-03,2025-04-02,completed,100,75.0,,hr,Data Analyst,Lead,hybrid,ru,2018-05-23,compliance,self_paced,2,True,2476,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,25,not_training_eligible,
R000523,E0088,EV_002,2025-03-03,2025-04-02,completed,100,93.0,,hr,Backend Engineer,Senior,remote,kk,2019-04-22,compliance,self_paced,2,True,2142,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,42,not_training_eligible,
R000524,E0091,EV_002,2025-03-03,2025-04-02,completed,100,90.0,,hr,QA Engineer,Senior,hybrid,kk,2024-05-28,compliance,self_paced,2,True,279,1,0,1,0.2,0.4,0.2,0.2,0,0.5,0,0.5,0,0.5,0,49,not_training_eligible,
R000525,E0091,EV_037,2025-03-03,,completed,100,,,self,QA Engineer,Senior,hybrid,kk,2024-05-28,mentoring,online,12,False,279,1,0,1,0.2,0.4,0.2,0.2,1,0.3333333333333333,0,0.5,21,0.6956521739130435,0,49,completed,1
R000526,E0092,EV_002,2025-03-03,2025-04-02,completed,100,100.0,,hr,Backend Engineer,Middle,office,en,2024-10-11,compliance,self_paced,2,True,143,2,1,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,130,not_training_eligible,
R000527,E0093,EV_002,2025-03-03,2025-04-02,completed,100,72.0,,hr,Customer Support Specialist,Middle,hybrid,kk,2022-08-31,compliance,self_paced,2,True,915,1,0,2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,32,not_training_eligible,
R000528,E0094,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Sales Manager,Senior,hybrid,ru,2022-01-12,compliance,self_paced,2,True,1146,1,0,2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,35,not_training_eligible,
R000529,E0095,EV_002,2025-03-03,2025-04-02,completed,100,76.0,,hr,HR Business Partner,Middle,office,kk,2021-12-20,compliance,self_paced,2,True,1169,1,0,3,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0,0.5,0,0.5,0,0.5,0,5,not_training_eligible,
R000530,E0097,EV_002,2025-03-03,2025-04-02,completed,100,98.0,,hr,Backend Engineer,Senior,office,kk,2024-02-16,compliance,self_paced,2,True,381,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,46,not_training_eligible,
R000531,E0098,EV_002,2025-03-03,2025-04-02,completed,100,74.0,,hr,QA Engineer,Middle,hybrid,kk,2023-04-18,compliance,self_paced,2,True,685,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,67,not_training_eligible,
R000532,E0099,EV_002,2025-03-03,2025-04-02,completed,100,96.0,,hr,HR Business Partner,Middle,hybrid,ru,2022-05-17,compliance,self_paced,2,True,1021,1,0,3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,1,0.6666666666666666,0,0.5,0,0.5,0,115,not_training_eligible,
R000533,E0102,EV_002,2025-03-03,2025-04-02,completed,100,100.0,,hr,Frontend Engineer,Junior,remote,ru,2024-05-30,compliance,self_paced,2,True,277,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,3,not_training_eligible,
R000534,E0103,EV_002,2025-03-03,2025-04-02,completed,100,73.0,,hr,QA Engineer,Senior,remote,ru,2021-08-17,compliance,self_paced,2,True,1294,1,0,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,52,not_training_eligible,
R000535,E0105,EV_002,2025-03-03,2025-04-02,completed,100,87.0,,hr,HR Business Partner,Senior,office,kk,2024-04-22,compliance,self_paced,2,True,315,1,0,1,0.2,0.4,0.2,0.2,0,0.5,0,0.5,0,0.5,0,41,not_training_eligible,
R000536,E0106,EV_002,2025-03-03,2025-04-02,completed,100,73.0,,hr,Backend Engineer,Senior,remote,kk,2020-02-13,compliance,self_paced,2,True,1845,1,0,1,0.2,0.2,0.4,0.2,0,0.5,0,0.5,0,0.5,0,25,not_training_eligible,
R000537,E0107,EV_002,2025-03-03,2025-04-02,completed,100,96.0,,hr,Product Manager,Middle,office,ru,2022-04-25,compliance,self_paced,2,True,1043,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,68,not_training_eligible,
R000538,E0108,EV_002,2025-03-03,2025-04-02,completed,100,85.0,,hr,Product Manager,Middle,office,ru,2022-04-18,compliance,self_paced,2,True,1050,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000539,E0109,EV_002,2025-03-03,2025-04-02,completed,100,91.0,,hr,Frontend Engineer,Middle,office,ru,2023-12-21,compliance,self_paced,2,True,438,1,0,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,83,not_training_eligible,
R000540,E0111,EV_002,2025-03-03,2025-04-02,completed,100,76.0,,hr,QA Engineer,Middle,office,ru,2024-06-19,compliance,self_paced,2,True,257,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.6666666666666666,0,0.5,0,0.5,0,60,not_training_eligible,
R000541,E0112,EV_002,2025-03-03,2025-04-02,completed,100,87.0,,hr,Customer Support Specialist,Senior,hybrid,ru,2019-12-30,compliance,self_paced,2,True,1890,1,0,4,0.5,0.25,0.125,0.125,0,0.5,0,0.5,0,0.5,0,10,not_training_eligible,
R000542,E0115,EV_004,2025-03-03,2025-03-14,completed,100,,4.0,hr,Frontend Engineer,Junior,hybrid,ru,2025-02-12,onboarding,offline,8,True,19,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,14,not_training_eligible,
R000543,E0118,EV_002,2025-03-03,2025-04-02,completed,100,70.0,,hr,Frontend Engineer,Middle,hybrid,ru,2021-11-01,compliance,self_paced,2,True,1218,1,0,4,0.5,0.125,0.25,0.125,0,0.5,0,0.5,0,0.5,0,32,not_training_eligible,
R000544,E0120,EV_002,2025-03-03,2025-04-02,completed,100,84.0,,hr,Frontend Engineer,Senior,hybrid,ru,2019-11-25,compliance,self_paced,2,True,1925,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,0.6666666666666666,0,0.5,0,0.5,0,80,not_training_eligible,
R000545,E0122,EV_002,2025-03-03,2025-04-02,completed,100,91.0,,hr,Frontend Engineer,Senior,hybrid,kk,2024-04-22,compliance,self_paced,2,True,315,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000546,E0123,EV_002,2025-03-03,2025-04-02,completed,100,93.0,,hr,Frontend Engineer,Senior,hybrid,kk,2021-04-15,compliance,self_paced,2,True,1418,1,0,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,104,not_training_eligible,
R000547,E0127,EV_002,2025-03-03,2025-04-02,completed,100,78.0,,hr,Backend Engineer,Middle,remote,kk,2022-06-29,compliance,self_paced,2,True,978,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000548,E0128,EV_002,2025-03-03,2025-04-02,completed,100,73.0,,hr,Backend Engineer,Senior,hybrid,kk,2024-07-29,compliance,self_paced,2,True,217,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000549,E0131,EV_002,2025-03-03,2025-04-02,completed,100,79.0,,hr,HR Business Partner,Middle,office,ru,2022-10-31,compliance,self_paced,2,True,854,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,66,not_training_eligible,
R000550,E0132,EV_002,2025-03-03,2025-04-02,completed,100,77.0,,hr,Data Analyst,Senior,remote,en,2019-08-02,compliance,self_paced,2,True,2040,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000551,E0133,EV_002,2025-03-03,2025-04-02,completed,100,96.0,,hr,HR Business Partner,Lead,office,ru,2019-08-23,compliance,self_paced,2,True,2019,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,10,not_training_eligible,
R000552,E0134,EV_002,2025-03-03,2025-04-02,completed,100,70.0,,hr,Product Manager,Middle,hybrid,ru,2023-05-01,compliance,self_paced,2,True,672,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,94,not_training_eligible,
R000553,E0136,EV_002,2025-03-03,2025-04-02,completed,100,92.0,,hr,Backend Engineer,Senior,hybrid,kk,2024-04-01,compliance,self_paced,2,True,336,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,83,not_training_eligible,
R000554,E0138,EV_002,2025-03-03,2025-04-02,completed,100,83.0,,hr,Sales Manager,Senior,remote,ru,2020-10-21,compliance,self_paced,2,True,1594,1,0,1,0.2,0.2,0.2,0.4,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000555,E0140,EV_002,2025-03-03,2025-04-02,completed,100,71.0,,hr,Backend Engineer,Middle,office,ru,2024-06-21,compliance,self_paced,2,True,255,1,0,3,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,19,not_training_eligible,
R000556,E0143,EV_002,2025-03-03,2025-04-02,completed,100,83.0,,hr,Customer Support Specialist,Middle,office,kk,2023-08-15,compliance,self_paced,2,True,566,1,0,1,0.2,0.4,0.2,0.2,0,0.5,0,0.5,0,0.5,0,111,not_training_eligible,
R000557,E0144,EV_002,2025-03-03,2025-04-02,completed,100,81.0,,hr,Customer Support Specialist,Junior,office,ru,2024-09-16,compliance,self_paced,2,True,168,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,21,not_training_eligible,
R000558,E0145,EV_002,2025-03-03,2025-04-02,completed,100,100.0,,hr,QA Engineer,Senior,office,kk,2023-10-12,compliance,self_paced,2,True,508,1,0,1,0.2,0.2,0.2,0.4,0,0.5,0,0.5,0,0.5,0,70,not_training_eligible,
R000559,E0147,EV_002,2025-03-03,2025-04-02,completed,100,91.0,,hr,Frontend Engineer,Middle,office,ru,2024-05-27,compliance,self_paced,2,True,280,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,0.6666666666666666,0,0.5,0,0.5,0,76,not_training_eligible,
R000560,E0148,EV_002,2025-03-03,2025-04-02,completed,100,86.0,,hr,Sales Manager,Lead,office,kk,2020-08-18,compliance,self_paced,2,True,1658,1,0,4,0.5,0.125,0.25,0.125,0,0.5,0,0.5,0,0.5,0,24,not_training_eligible,
R000561,E0149,EV_002,2025-03-03,2025-04-02,completed,100,90.0,,hr,Sales Manager,Middle,office,ru,2022-10-26,compliance,self_paced,2,True,859,1,0,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,82,not_training_eligible,
R000562,E0150,EV_002,2025-03-03,2025-04-02,completed,100,94.0,,hr,Backend Engineer,Middle,office,ru,2023-07-03,compliance,self_paced,2,True,609,1,0,4,0.625,0.125,0.125,0.125,1,0.6666666666666666,0,0.5,0,0.5,0,41,not_training_eligible,
R000563,E0153,EV_002,2025-03-03,2025-04-02,completed,100,86.0,,hr,Sales Manager,Middle,office,ru,2022-10-17,compliance,self_paced,2,True,868,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,12,not_training_eligible,
R000564,E0154,EV_002,2025-03-03,2025-04-02,completed,100,97.0,,hr,Frontend Engineer,Middle,office,ru,2023-08-16,compliance,self_paced,2,True,565,1,0,4,0.5,0.125,0.125,0.25,0,0.5,0,0.5,0,0.5,0,21,not_training_eligible,
R000565,E0155,EV_002,2025-03-03,2025-04-02,completed,100,90.0,,hr,Backend Engineer,Middle,hybrid,kk,2023-06-19,compliance,self_paced,2,True,623,1,0,1,0.2,0.2,0.4,0.2,0,0.5,0,0.5,0,0.5,0,67,not_training_eligible,
R000566,E0158,EV_002,2025-03-03,2025-04-02,completed,100,76.0,,hr,Sales Manager,Senior,office,kk,2018-08-27,compliance,self_paced,2,True,2380,1,0,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0.5,0,0.5,0,0.5,0,108,not_training_eligible,
R000567,E0161,EV_002,2025-03-03,2025-04-02,completed,100,75.0,,hr,Sales Manager,Senior,remote,ru,2024-05-15,compliance,self_paced,2,True,292,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000568,E0162,EV_002,2025-03-03,2025-04-02,completed,100,87.0,,hr,Data Analyst,Middle,hybrid,kk,2024-01-15,compliance,self_paced,2,True,413,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000569,E0162,EV_023,2025-03-03,,completed,100,,4.0,self,Data Analyst,Middle,hybrid,kk,2024-01-15,workshop,offline,6,False,413,1,0,1,0.4,0.2,0.2,0.2,0,0.5,1,0.6666666666666666,4,0.5,0,119,completed,1
R000570,E0163,EV_002,2025-03-03,2025-04-02,completed,100,72.0,,hr,Sales Manager,Middle,office,ru,2022-05-25,compliance,self_paced,2,True,1013,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.5,0,0.5,0,0.5,0,46,not_training_eligible,
R000571,E0164,EV_002,2025-03-03,2025-04-02,completed,100,80.0,,hr,Backend Engineer,Middle,hybrid,ru,2022-08-26,compliance,self_paced,2,True,920,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.5,0,0.5,0,0.5,0,42,not_training_eligible,
R000572,E0165,EV_002,2025-03-03,2025-04-02,completed,100,90.0,,hr,Product Manager,Junior,office,ru,2024-08-30,compliance,self_paced,2,True,185,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000573,E0168,EV_002,2025-03-03,2025-04-02,completed,100,83.0,,hr,Customer Support Specialist,Middle,remote,kk,2023-07-19,compliance,self_paced,2,True,593,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,75,not_training_eligible,
R000574,E0169,EV_002,2025-03-03,2025-04-02,completed,100,74.0,,hr,Sales Manager,Lead,office,kk,2020-04-29,compliance,self_paced,2,True,1769,1,0,4,0.5,0.125,0.125,0.25,0,0.5,0,0.5,0,0.5,0,49,not_training_eligible,
R000575,E0172,EV_002,2025-03-03,2025-04-02,completed,100,70.0,,hr,HR Business Partner,Senior,remote,ru,2018-08-27,compliance,self_paced,2,True,2380,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000576,E0173,EV_002,2025-03-03,2025-04-02,completed,100,91.0,,hr,HR Business Partner,Senior,remote,kk,2019-04-25,compliance,self_paced,2,True,2139,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000577,E0175,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Backend Engineer,Lead,hybrid,kk,2016-10-03,compliance,self_paced,2,True,3073,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000578,E0176,EV_002,2025-03-03,2025-04-02,completed,100,83.0,,hr,Product Manager,Junior,hybrid,ru,2024-04-29,compliance,self_paced,2,True,308,1,0,3,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.5,0,0.5,0,0.5,0,14,not_training_eligible,
R000579,E0177,EV_002,2025-03-03,2025-04-02,completed,100,95.0,,hr,Customer Support Specialist,Middle,office,ru,2024-08-12,compliance,self_paced,2,True,203,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.5,0,0.5,0,0.5,0,28,not_training_eligible,
R000580,E0179,EV_002,2025-03-03,2025-04-02,completed,100,100.0,,hr,QA Engineer,Lead,hybrid,ru,2020-01-30,compliance,self_paced,2,True,1859,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.5,0,0.5,0,0.5,0,42,not_training_eligible,
R000581,E0180,EV_002,2025-03-03,2025-04-02,completed,100,91.0,,hr,Customer Support Specialist,Lead,hybrid,kk,2020-05-14,compliance,self_paced,2,True,1754,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000582,E0182,EV_002,2025-03-03,2025-04-02,completed,100,93.0,,hr,Frontend Engineer,Middle,office,ru,2024-06-14,compliance,self_paced,2,True,262,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,105,not_training_eligible,
R000583,E0185,EV_002,2025-03-03,2025-04-02,completed,100,92.0,,hr,Customer Support Specialist,Middle,remote,kk,2024-10-21,compliance,self_paced,2,True,133,2,1,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,10,not_training_eligible,
R000584,E0186,EV_002,2025-03-03,2025-04-02,completed,100,70.0,,hr,Backend Engineer,Middle,hybrid,ru,2022-06-16,compliance,self_paced,2,True,991,1,0,4,0.375,0.125,0.25,0.25,1,0.3333333333333333,0,0.5,0,0.5,0,13,not_training_eligible,
R000585,E0187,EV_002,2025-03-03,2025-04-02,completed,100,93.0,,hr,Data Analyst,Junior,office,ru,2024-03-25,compliance,self_paced,2,True,343,1,0,1,0.2,0.4,0.2,0.2,1,0.3333333333333333,0,0.5,0,0.5,0,34,not_training_eligible,
R000586,E0189,EV_002,2025-03-03,2025-04-02,completed,100,78.0,,hr,QA Engineer,Senior,office,ru,2019-11-18,compliance,self_paced,2,True,1932,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000587,E0190,EV_002,2025-03-03,2025-04-02,completed,100,76.0,,hr,Backend Engineer,Senior,office,kk,2023-11-30,compliance,self_paced,2,True,459,1,0,1,0.2,0.4,0.2,0.2,0,0.5,0,0.5,0,0.5,0,89,not_training_eligible,
R000588,E0191,EV_002,2025-03-03,2025-04-02,completed,100,74.0,,hr,Sales Manager,Middle,office,ru,2022-03-15,compliance,self_paced,2,True,1084,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,119,not_training_eligible,
R000589,E0193,EV_002,2025-03-03,2025-04-02,completed,100,80.0,,hr,Data Analyst,Middle,office,ru,2022-08-01,compliance,self_paced,2,True,945,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,55,not_training_eligible,
R000590,E0194,EV_002,2025-03-03,2025-04-02,completed,100,95.0,,hr,Frontend Engineer,Senior,remote,ru,2021-07-14,compliance,self_paced,2,True,1328,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,0,0.5,0,39,not_training_eligible,
R000591,E0196,EV_001,2025-03-03,2025-04-02,completed,100,79.0,,hr,Backend Engineer,Junior,hybrid,ru,2025-02-26,compliance,self_paced,2,True,5,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R000592,E0196,EV_002,2025-03-03,2025-04-02,completed,100,82.0,,hr,Backend Engineer,Junior,hybrid,ru,2025-02-26,compliance,self_paced,2,True,5,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R000593,E0196,EV_003,2025-03-03,2025-04-02,completed,100,99.0,,hr,Backend Engineer,Junior,hybrid,ru,2025-02-26,compliance,self_paced,2,True,5,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
